timestamp,startfloor,endfloor
2002-12-31T17:30:12.729314,9,5
2002-12-31T17:30:38.729615,9,9
2002-12-31T17:34:23.732219,1,7
2002-12-31T18:05:57.754141,9,4
2002-12-31T18:30:10.770958,2,5
2002-12-31T18:30:46.771375,4,1
2002-12-31T18:31:33.771919,6,6
2002-12-31T18:34:38.774060,1,7
2002-12-31T18:36:17.775206,6,3
2002-12-31T18:38:42.776884,7,5
2002-12-31T18:56:51.789488,5,6
2002-12-31T19:08:41.797706,3,6
2002-12-31T19:18:55.804813,7,4
2002-12-31T19:19:31.805229,7,8
2002-12-31T19:21:08.806352,1,6
2002-12-31T19:23:36.808065,1,8
2002-12-31T19:25:41.809512,3,2
2002-12-31T19:27:40.810889,1,1
2002-12-31T19:32:55.814535,4,4
2002-12-31T19:35:05.816040,8,5
2002-12-31T19:46:34.824014,2,8
2002-12-31T19:56:15.830739,4,3
2002-12-31T20:07:17.838401,8,5
2002-12-31T20:08:58.839570,9,9
2002-12-31T20:09:47.840137,9,6
2002-12-31T20:10:13.840438,7,5
2002-12-31T20:11:18.841190,3,6
2002-12-31T20:13:14.842533,1,5
2002-12-31T20:15:04.843806,3,0
2002-12-31T20:17:54.845774,8,3
2002-12-31T20:18:51.846433,9,3
2002-12-31T20:20:02.847255,9,6
2002-12-31T20:20:28.847556,2,9
2002-12-31T20:20:51.847822,5,6
2002-12-31T20:21:57.848586,4,0
2002-12-31T20:22:24.848899,0,8
2002-12-31T20:22:42.849107,3,3
2002-12-31T20:27:16.852278,9,2
2002-12-31T20:29:37.853910,3,1
2002-12-31T20:29:37.853910,6,5
2002-12-31T20:31:11.854998,4,7
2002-12-31T20:33:28.856584,1,9
2002-12-31T20:34:58.857626,2,6
2002-12-31T20:35:27.857961,3,3
2002-12-31T20:36:39.858795,2,6
2002-12-31T20:38:56.860380,8,6
2002-12-31T20:39:26.860728,3,4
2002-12-31T20:40:57.861781,6,1
2002-12-31T20:41:44.862325,3,8
2002-12-31T20:41:46.862348,7,7
2002-12-31T20:42:45.863031,0,4
2002-12-31T20:42:57.863170,3,4
2002-12-31T20:44:00.863899,8,8
2002-12-31T20:45:42.865079,6,6
2002-12-31T20:46:37.865716,1,8
2002-12-31T20:47:38.866422,7,2
2002-12-31T20:49:05.867429,9,8
2002-12-31T20:49:50.867950,0,1
2002-12-31T20:50:55.868702,1,9
2002-12-31T20:54:23.871110,8,3
2002-12-31T20:55:07.871619,3,0
2002-12-31T20:55:57.872198,5,1
2002-12-31T20:56:11.872360,0,4
2002-12-31T20:57:02.872950,8,0
2002-12-31T20:58:40.874084,9,8
2002-12-31T21:00:43.875508,2,5
2002-12-31T21:06:30.879524,9,4
2002-12-31T21:07:52.880473,6,8
2002-12-31T21:08:59.881249,1,2
2002-12-31T21:10:18.882163,7,4
2002-12-31T21:12:17.883540,7,0
2002-12-31T21:12:58.884015,2,5
2002-12-31T21:13:10.884154,6,4
2002-12-31T21:15:32.885797,0,6
2002-12-31T21:17:21.887059,0,5
2002-12-31T21:20:10.889015,8,0
2002-12-31T21:22:17.890485,9,0
2002-12-31T21:26:27.893378,1,9
2002-12-31T21:28:03.894490,3,6
2002-12-31T21:30:47.896388,3,2
2002-12-31T21:30:54.896469,3,6
2002-12-31T21:30:54.896469,7,3
2002-12-31T21:32:19.897453,4,3
2002-12-31T21:33:37.898355,4,7
2002-12-31T21:33:37.898355,6,8
2002-12-31T21:35:18.899524,3,7
2002-12-31T21:36:11.900138,1,6
2002-12-31T21:37:20.900936,8,3
2002-12-31T21:37:58.901376,7,8
2002-12-31T21:39:52.902696,5,5
2002-12-31T21:41:12.903622,8,2
2002-12-31T21:41:39.903934,7,1
2002-12-31T21:42:12.904316,3,5
2002-12-31T21:42:14.904339,0,6
2002-12-31T21:42:27.904490,9,2
2002-12-31T21:42:49.904744,8,6
2002-12-31T21:43:26.905173,7,5
2002-12-31T21:46:31.907314,6,2
2002-12-31T21:46:48.907511,5,7
2002-12-31T21:47:33.908031,9,5
2002-12-31T21:54:25.912800,7,5
2002-12-31T21:54:38.912950,8,0
2002-12-31T21:57:54.915219,3,4
2002-12-31T22:00:19.916897,4,2
2002-12-31T22:00:58.917349,4,8
2002-12-31T22:01:49.917939,9,2
2002-12-31T22:04:20.919687,9,1
2002-12-31T22:04:43.919953,3,2
2002-12-31T22:05:46.920682,5,8
2002-12-31T22:08:28.922557,7,7
2002-12-31T22:09:16.923113,4,7
2002-12-31T22:09:51.923518,3,3
2002-12-31T22:11:17.924513,0,5
2002-12-31T22:14:50.926978,5,6
2002-12-31T22:14:54.927025,0,6
2002-12-31T22:16:50.928367,8,2
2002-12-31T22:19:34.930265,4,9
2002-12-31T22:21:45.931782,2,8
2002-12-31T22:23:26.932951,8,1
2002-12-31T22:29:41.937291,5,8
2002-12-31T22:34:20.940520,8,8
2002-12-31T22:34:41.940763,1,9
2002-12-31T22:38:47.943610,4,8
2002-12-31T22:38:55.943703,3,9
2002-12-31T22:39:00.943761,0,1
2002-12-31T22:40:13.944606,0,5
2002-12-31T22:41:46.945682,4,1
2002-12-31T22:42:05.945902,6,4
2002-12-31T22:44:26.947534,6,5
2002-12-31T22:45:47.948472,5,8
2002-12-31T22:45:53.948541,5,1
2002-12-31T22:45:54.948553,5,1
2002-12-31T22:46:19.948842,7,7
2002-12-31T22:51:05.952152,4,9
2002-12-31T22:53:12.953622,9,1
2002-12-31T22:56:44.956076,6,8
2002-12-31T22:57:38.956701,9,2
2002-12-31T22:59:33.958032,5,6
2002-12-31T23:04:41.961597,1,6
2002-12-31T23:05:32.962187,8,6
2002-12-31T23:06:53.963125,0,0
2002-12-31T23:07:02.963229,8,1
2002-12-31T23:07:45.963726,1,6
2002-12-31T23:08:36.964317,3,8
2002-12-31T23:10:29.965625,6,0
2002-12-31T23:13:13.967523,9,7
2002-12-31T23:15:22.969016,8,8
2002-12-31T23:18:03.970879,9,5
2002-12-31T23:19:06.971608,0,7
2002-12-31T23:20:12.972372,0,7
2002-12-31T23:20:13.972384,6,9
2002-12-31T23:21:49.973495,2,8
2002-12-31T23:24:38.975451,3,9
2002-12-31T23:25:06.975775,9,7
2002-12-31T23:28:32.978159,2,0
2002-12-31T23:29:18.978692,4,8
2002-12-31T23:30:39.979629,6,7
2002-12-31T23:32:05.980625,0,7
2002-12-31T23:34:12.982095,5,7
2002-12-31T23:34:40.982419,4,1
2002-12-31T23:34:44.982465,5,8
2002-12-31T23:35:53.983264,7,0
2002-12-31T23:36:56.983993,7,3
2002-12-31T23:38:17.984930,8,3
2002-12-31T23:38:42.985220,9,3
2002-12-31T23:39:47.985972,2,0
2002-12-31T23:41:03.986852,7,8
2002-12-31T23:42:11.987639,0,5
2002-12-31T23:46:56.990937,9,6
2002-12-31T23:48:22.991933,9,2
2002-12-31T23:48:40.992141,5,7
2002-12-31T23:49:21.992616,5,2
2002-12-31T23:49:57.993032,8,7
2002-12-31T23:50:38.993507,8,3
2002-12-31T23:51:48.994317,4,2
2002-12-31T23:53:39.995602,5,3
2002-12-31T23:54:23.996111,4,0
2002-12-31T23:56:23.997500,6,7
2002-12-31T23:57:27.998241,8,7
2002-12-31T23:58:23.998889,4,8
2003-01-01T00:01:59.001377,9,6
2003-01-01T00:02:43.001887,4,3
2003-01-01T00:03:25.002373,0,7
2003-01-01T00:03:30.002431,4,2
2003-01-01T00:06:49.004734,6,9
2003-01-01T00:07:01.004873,6,0
2003-01-01T00:07:14.005023,2,8
2003-01-01T00:09:13.006401,1,1
2003-01-01T00:09:35.006655,7,1
2003-01-01T00:11:38.008079,0,6
2003-01-01T00:11:54.008264,0,3
2003-01-01T00:12:48.008889,4,5
2003-01-01T00:13:07.009109,5,6
2003-01-01T00:13:12.009167,7,3
2003-01-01T00:14:32.010093,5,1
2003-01-01T00:15:01.010428,0,2
2003-01-01T00:15:18.010625,9,3
2003-01-01T00:15:42.010903,2,6
2003-01-01T00:17:09.011910,8,6
2003-01-01T00:17:20.012037,5,4
2003-01-01T00:18:32.012871,3,6
2003-01-01T00:20:35.014294,0,1
2003-01-01T00:20:50.014468,8,6
2003-01-01T00:21:26.014884,6,4
2003-01-01T00:21:44.015093,0,3
2003-01-01T00:24:06.016736,8,2
2003-01-01T00:24:19.016887,9,1
2003-01-01T00:26:09.018160,7,0
2003-01-01T00:26:27.018368,1,5
2003-01-01T00:28:33.019827,5,9
2003-01-01T00:28:58.020116,6,9
2003-01-01T00:29:00.020139,6,1
2003-01-01T00:30:34.021227,8,3
2003-01-01T00:31:19.021748,3,0
2003-01-01T00:31:28.021852,4,3
2003-01-01T00:37:07.025776,9,4
2003-01-01T00:38:28.026713,9,3
2003-01-01T00:38:45.026910,8,6
2003-01-01T00:39:27.027396,0,9
2003-01-01T00:44:38.030996,5,9
2003-01-01T00:46:19.032165,4,3
2003-01-01T00:47:02.032662,4,5
2003-01-01T00:47:09.032743,2,1
2003-01-01T00:47:33.033021,2,5
2003-01-01T00:47:39.033091,5,6
2003-01-01T00:47:57.033299,1,7
2003-01-01T00:47:59.033322,1,4
2003-01-01T00:48:39.033785,9,8
2003-01-01T00:51:07.035498,8,8
2003-01-01T00:51:27.035730,5,7
2003-01-01T00:51:32.035787,2,8
2003-01-01T00:51:42.035903,2,8
2003-01-01T00:53:28.037130,0,1
2003-01-01T00:56:17.039086,8,5
2003-01-01T00:58:33.040660,5,5
2003-01-01T01:00:16.041852,0,2
2003-01-01T01:00:50.042246,0,3
2003-01-01T01:01:54.042987,1,7
2003-01-01T01:02:01.043068,6,5
2003-01-01T01:02:18.043264,2,5
2003-01-01T01:02:46.043588,9,9
2003-01-01T01:03:19.043970,9,1
2003-01-01T01:07:02.046551,0,3
2003-01-01T01:08:58.047894,7,0
2003-01-01T01:09:58.048589,1,1
2003-01-01T01:10:19.048832,9,7
2003-01-01T01:12:19.050220,5,6
2003-01-01T01:14:25.051679,8,1
2003-01-01T01:15:49.052651,8,1
2003-01-01T01:16:23.053045,0,8
2003-01-01T01:16:39.053230,6,3
2003-01-01T01:18:55.054804,5,6
2003-01-01T01:20:16.055741,1,7
2003-01-01T01:20:21.055799,4,8
2003-01-01T01:20:29.055892,9,2
2003-01-01T01:22:41.057420,6,0
2003-01-01T01:23:57.058299,4,0
2003-01-01T01:25:27.059341,9,8
2003-01-01T01:26:21.059966,3,5
2003-01-01T01:27:32.060788,6,5
2003-01-01T01:28:08.061204,2,1
2003-01-01T01:28:11.061239,5,1
2003-01-01T01:28:43.061610,3,3
2003-01-01T01:30:28.062825,2,5
2003-01-01T01:33:35.064989,7,9
2003-01-01T01:35:36.066390,1,6
2003-01-01T01:38:22.068311,4,2
2003-01-01T01:39:26.069052,5,7
2003-01-01T01:42:20.071066,0,1
2003-01-01T01:43:07.071610,5,9
2003-01-01T01:44:30.072570,7,7
2003-01-01T01:45:15.073091,5,4
2003-01-01T01:46:20.073843,9,8
2003-01-01T01:47:07.074387,4,2
2003-01-01T01:48:35.075406,8,0
2003-01-01T01:49:38.076135,3,8
2003-01-01T01:52:32.078149,8,8
2003-01-01T01:54:15.079341,4,5
2003-01-01T01:54:35.079573,3,0
2003-01-01T01:54:58.079839,3,4
2003-01-01T01:56:07.080638,2,9
2003-01-01T01:56:23.080823,9,2
2003-01-01T01:58:01.081957,7,0
2003-01-01T01:59:18.082848,8,8
2003-01-01T01:59:43.083138,4,7
2003-01-01T02:00:35.083739,4,9
2003-01-01T02:00:37.083763,7,9
2003-01-01T02:01:07.084110,7,2
2003-01-01T02:02:08.084816,9,1
2003-01-01T02:04:37.086540,0,1
2003-01-01T02:06:03.087536,6,5
2003-01-01T02:06:50.088080,7,1
2003-01-01T02:06:57.088161,6,1
2003-01-01T02:07:26.088496,7,4
2003-01-01T02:07:34.088589,4,8
2003-01-01T02:09:48.090140,0,4
2003-01-01T02:10:05.090337,8,7
2003-01-01T02:10:27.090591,3,4
2003-01-01T02:10:55.090915,7,2
2003-01-01T02:11:57.091633,9,3
2003-01-01T02:13:02.092385,3,9
2003-01-01T02:14:27.093369,9,5
2003-01-01T02:14:32.093427,2,6
2003-01-01T02:14:44.093566,9,5
2003-01-01T02:16:39.094897,8,5
2003-01-01T02:20:22.097478,9,0
2003-01-01T02:20:25.097513,0,9
2003-01-01T02:23:42.099793,2,2
2003-01-01T02:23:44.099816,7,0
2003-01-01T02:26:48.101946,1,6
2003-01-01T02:27:26.102385,5,7
2003-01-01T02:28:39.103230,5,2
2003-01-01T02:29:48.104029,5,0
2003-01-01T02:30:28.104492,8,7
2003-01-01T02:31:07.104943,2,0
2003-01-01T02:33:13.106402,2,8
2003-01-01T02:33:40.106714,3,7
2003-01-01T02:34:20.107177,7,8
2003-01-01T02:34:54.107571,6,5
2003-01-01T02:36:13.108485,4,9
2003-01-01T02:36:16.108520,4,4
2003-01-01T02:36:22.108589,2,1
2003-01-01T02:36:39.108786,0,1
2003-01-01T02:38:12.109862,6,4
2003-01-01T02:38:32.110094,6,0
2003-01-01T02:38:41.110198,9,1
2003-01-01T02:39:39.110869,9,3
2003-01-01T02:40:07.111193,7,9
2003-01-01T02:40:25.111402,3,3
2003-01-01T02:40:28.111436,3,9
2003-01-01T02:44:00.113890,0,1
2003-01-01T02:45:49.115152,5,9
2003-01-01T02:46:27.115592,3,6
2003-01-01T02:47:56.116622,2,8
2003-01-01T02:47:58.116645,5,2
2003-01-01T02:49:46.117895,7,5
2003-01-01T02:50:56.118705,8,3
2003-01-01T02:52:51.120036,3,9
2003-01-01T02:53:08.120233,3,1
2003-01-01T02:53:24.120418,2,2
2003-01-01T02:55:44.122038,1,3
2003-01-01T02:57:51.123508,2,4
2003-01-01T02:59:06.124376,1,4
2003-01-01T03:00:48.125557,0,7
2003-01-01T03:01:05.125754,1,1
2003-01-01T03:02:59.127073,3,6
2003-01-01T03:03:17.127282,6,3
2003-01-01T03:03:22.127339,1,5
2003-01-01T03:06:05.129226,1,1
2003-01-01T03:08:23.130823,3,5
2003-01-01T03:08:51.131147,6,7
2003-01-01T03:10:20.132177,8,0
2003-01-01T03:10:30.132293,6,4
2003-01-01T03:12:19.133555,9,1
2003-01-01T03:13:43.134527,9,5
2003-01-01T03:15:31.135777,1,5
2003-01-01T03:16:03.136147,6,9
2003-01-01T03:20:04.138937,3,2
2003-01-01T03:20:29.139226,0,4
2003-01-01T03:20:31.139249,2,2
2003-01-01T03:21:31.139944,1,6
2003-01-01T03:28:46.144979,5,0
2003-01-01T03:30:19.146055,5,0
2003-01-01T03:30:23.146101,4,4
2003-01-01T03:34:00.148613,1,9
2003-01-01T03:36:38.150442,5,6
2003-01-01T03:42:59.154851,6,2
2003-01-01T03:43:40.155326,6,7
2003-01-01T03:44:16.155743,5,3
2003-01-01T03:45:56.156900,5,5
2003-01-01T03:48:09.158439,2,8
2003-01-01T03:48:26.158636,8,3
2003-01-01T03:49:13.159180,8,9
2003-01-01T03:49:16.159215,3,2
2003-01-01T03:50:25.160013,0,0
2003-01-01T03:53:10.161923,3,0
2003-01-01T03:56:20.164122,2,8
2003-01-01T03:57:17.164782,7,1
2003-01-01T03:57:39.165037,4,3
2003-01-01T03:59:20.166206,3,4
2003-01-01T03:59:57.166634,3,1
2003-01-01T04:04:23.169713,0,3
2003-01-01T04:04:47.169990,9,8
2003-01-01T04:09:39.173370,1,1
2003-01-01T04:14:47.176935,5,8
2003-01-01T04:16:48.178335,2,7
2003-01-01T04:20:19.180778,7,6
2003-01-01T04:21:31.181611,0,6
2003-01-01T04:23:42.183127,3,1
2003-01-01T04:26:34.185118,2,2
2003-01-01T04:43:19.196750,2,4
2003-01-01T04:49:08.200789,7,9
2003-01-01T04:54:55.204806,2,2
2003-01-01T05:02:42.210211,7,1
2003-01-01T05:03:09.210523,5,8
2003-01-01T05:06:56.213151,0,8
2003-01-01T05:08:12.214030,5,5
2003-01-01T05:16:34.219841,9,5
2003-01-01T05:20:43.222722,0,8
2003-01-01T05:25:25.225986,7,2
2003-01-01T05:35:10.232757,4,4
2003-01-01T05:35:57.233301,6,1
2003-01-01T05:38:12.234864,6,5
2003-01-01T05:41:18.237017,1,2
2003-01-01T05:47:16.241160,6,7
2003-01-01T05:48:41.242144,7,9
2003-01-01T06:04:52.253383,6,6
2003-01-01T06:15:20.260651,5,7
2003-01-01T06:25:34.267758,2,0
2003-01-01T06:26:24.268336,3,0
2003-01-01T06:32:40.272688,6,9
2003-01-01T06:34:33.273996,7,4
2003-01-01T06:37:33.276080,9,2
2003-01-01T06:44:34.280952,4,5
2003-01-01T06:45:56.281901,1,0
2003-01-01T06:49:08.284124,7,7
2003-01-01T06:49:54.284656,2,3
2003-01-01T06:51:11.285547,3,3
2003-01-01T06:54:00.287503,0,1
2003-01-01T07:00:57.292330,1,6
2003-01-01T07:09:28.298244,8,4
2003-01-01T07:11:19.299529,8,5
2003-01-01T07:19:20.305096,8,4
2003-01-01T07:21:07.306335,1,7
2003-01-01T07:23:21.307886,9,4
2003-01-01T07:28:44.311624,4,0
2003-01-01T07:28:50.311693,0,8
2003-01-01T07:32:03.313927,2,8
2003-01-01T07:32:08.313985,0,3
2003-01-01T07:33:51.315177,5,4
2003-01-01T07:34:37.315710,9,5
2003-01-01T07:34:40.315744,4,4
2003-01-01T07:36:26.316971,2,8
2003-01-01T07:37:50.317943,9,2
2003-01-01T07:41:41.320617,7,4
2003-01-01T07:43:27.321844,9,3
2003-01-01T07:45:03.322955,0,4
2003-01-01T07:47:41.324784,1,7
2003-01-01T07:52:03.327816,9,1
2003-01-01T07:54:43.329668,4,7
2003-01-01T07:54:55.329807,0,4
2003-01-01T07:54:56.329819,9,3
2003-01-01T07:55:12.330004,6,0
2003-01-01T07:56:05.330617,1,4
2003-01-01T07:57:03.331289,6,7
2003-01-01T07:58:05.332006,8,4
2003-01-01T08:00:13.333488,3,8
2003-01-01T08:01:16.334217,0,7
2003-01-01T08:01:55.334668,0,0
2003-01-01T08:04:45.336636,6,0
2003-01-01T08:08:25.339182,3,6
2003-01-01T08:11:01.340988,1,8
2003-01-01T08:11:35.341381,2,9
2003-01-01T08:12:51.342261,7,1
2003-01-01T08:13:52.342967,9,1
2003-01-01T08:13:54.342990,0,0
2003-01-01T08:15:50.344333,3,5
2003-01-01T08:16:53.345062,3,9
2003-01-01T08:18:26.346138,5,4
2003-01-01T08:19:35.346937,9,7
2003-01-01T08:19:48.347087,2,5
2003-01-01T08:22:20.348847,5,1
2003-01-01T08:23:14.349472,1,0
2003-01-01T08:25:02.350722,1,7
2003-01-01T08:25:25.350988,2,8
2003-01-01T08:25:27.351011,2,2
2003-01-01T08:27:12.352226,6,6
2003-01-01T08:27:59.352770,3,0
2003-01-01T08:29:19.353696,8,6
2003-01-01T08:29:41.353951,6,9
2003-01-01T08:29:54.354101,4,3
2003-01-01T08:35:34.358037,5,9
2003-01-01T08:36:50.358916,0,5
2003-01-01T08:44:47.364437,0,9
2003-01-01T08:45:42.365074,2,4
2003-01-01T08:46:12.365421,7,9
2003-01-01T08:47:30.366324,8,5
2003-01-01T08:47:45.366497,7,7
2003-01-01T08:51:49.369321,1,5
2003-01-01T08:52:32.369819,2,3
2003-01-01T08:53:30.370490,8,3
2003-01-01T08:55:51.372122,4,5
2003-01-01T09:02:59.377076,4,2
2003-01-01T09:03:20.377319,9,7
2003-01-01T09:06:01.379183,8,5
2003-01-01T09:06:14.379333,9,4
2003-01-01T09:08:12.380699,3,7
2003-01-01T09:08:41.381035,6,9
2003-01-01T09:10:00.381949,5,1
2003-01-01T09:11:41.383118,0,3
2003-01-01T09:13:27.384345,2,7
2003-01-01T09:14:20.384958,1,2
2003-01-01T09:15:47.385965,5,7
2003-01-01T09:17:03.386845,2,8
2003-01-01T09:17:38.387250,0,1
2003-01-01T09:18:21.387748,9,3
2003-01-01T09:19:08.388292,3,1
2003-01-01T09:26:46.393593,8,4
2003-01-01T09:27:27.394067,0,0
2003-01-01T09:28:05.394507,7,0
2003-01-01T09:33:14.398083,3,8
2003-01-01T09:33:54.398546,6,5
2003-01-01T09:36:36.400421,2,6
2003-01-01T09:36:49.400572,9,7
2003-01-01T09:37:05.400757,5,4
2003-01-01T09:37:47.401243,0,0
2003-01-01T09:37:49.401266,0,2
2003-01-01T09:38:00.401394,3,0
2003-01-01T09:39:40.402551,5,0
2003-01-01T09:39:50.402667,0,3
2003-01-01T09:41:16.403662,2,8
2003-01-01T09:43:20.405097,1,9
2003-01-01T09:45:47.406799,0,5
2003-01-01T09:45:54.406880,3,2
2003-01-01T09:46:38.407389,7,7
2003-01-01T09:48:32.408708,1,0
2003-01-01T09:48:40.408801,7,7
2003-01-01T09:49:20.409264,4,0
2003-01-01T09:51:38.410861,0,7
2003-01-01T09:53:05.411868,1,2
2003-01-01T09:54:45.413026,7,4
2003-01-01T09:57:09.414692,6,6
2003-01-01T09:58:32.415653,4,7
2003-01-01T09:59:07.416058,8,3
2003-01-01T09:59:39.416428,3,6
2003-01-01T09:59:48.416533,8,9
2003-01-01T10:02:48.418616,9,9
2003-01-01T10:03:59.419438,7,3
2003-01-01T10:04:03.419484,2,4
2003-01-01T10:04:03.419484,2,6
2003-01-01T10:04:11.419577,1,8
2003-01-01T10:05:12.420283,9,0
2003-01-01T10:07:04.421579,5,3
2003-01-01T10:08:42.422713,6,3
2003-01-01T10:09:12.423060,6,1
2003-01-01T10:10:27.423929,9,5
2003-01-01T10:11:17.424507,9,1
2003-01-01T10:11:29.424646,2,8
2003-01-01T10:13:25.425989,9,4
2003-01-01T10:13:50.426278,6,1
2003-01-01T10:14:32.426764,7,3
2003-01-01T10:15:55.427725,2,3
2003-01-01T10:16:36.428199,2,9
2003-01-01T10:17:05.428535,6,4
2003-01-01T10:19:23.430132,6,0
2003-01-01T10:21:47.431799,2,3
2003-01-01T10:23:11.432771,6,0
2003-01-01T10:25:00.434033,6,2
2003-01-01T10:26:04.434774,0,6
2003-01-01T10:29:03.436845,9,2
2003-01-01T10:29:42.437297,0,4
2003-01-01T10:30:08.437598,5,0
2003-01-01T10:30:48.438061,7,3
2003-01-01T10:32:28.439218,2,8
2003-01-01T10:32:51.439484,1,9
2003-01-01T10:32:52.439496,9,9
2003-01-01T10:34:14.440445,9,2
2003-01-01T10:34:34.440676,5,0
2003-01-01T10:36:20.441903,7,4
2003-01-01T10:36:44.442181,9,1
2003-01-01T10:36:50.442250,0,9
2003-01-01T10:37:04.442413,8,2
2003-01-01T10:40:50.445028,3,2
2003-01-01T10:46:26.448917,4,1
2003-01-01T10:47:38.449751,0,4
2003-01-01T10:47:51.449901,5,1
2003-01-01T10:48:05.450063,3,0
2003-01-01T10:48:22.450260,5,2
2003-01-01T10:49:28.451024,3,3
2003-01-01T10:50:19.451614,6,0
2003-01-01T10:51:10.452204,3,4
2003-01-01T10:51:30.452436,6,0
2003-01-01T10:53:35.453883,1,7
2003-01-01T10:53:44.453987,7,3
2003-01-01T10:57:54.456880,2,4
2003-01-01T10:59:42.458130,7,4
2003-01-01T11:00:26.458640,0,5
2003-01-01T11:01:29.459369,8,0
2003-01-01T11:02:52.460329,2,0
2003-01-01T11:03:06.460491,5,8
2003-01-01T11:05:47.462355,9,5
2003-01-01T11:06:54.463130,6,6
2003-01-01T11:07:29.463535,3,8
2003-01-01T11:07:32.463570,9,3
2003-01-01T11:07:33.463582,6,5
2003-01-01T11:09:19.464809,8,5
2003-01-01T11:09:23.464855,7,3
2003-01-01T11:11:44.466487,8,5
2003-01-01T11:12:06.466742,1,8
2003-01-01T11:12:08.466765,7,1
2003-01-01T11:15:02.468779,8,6
2003-01-01T11:16:14.469612,9,9
2003-01-01T11:16:31.469809,7,2
2003-01-01T11:16:58.470121,8,1
2003-01-01T11:17:08.470237,5,0
2003-01-01T11:17:44.470654,6,5
2003-01-01T11:18:08.470931,2,4
2003-01-01T11:18:44.471348,0,1
2003-01-01T11:18:54.471464,2,5
2003-01-01T11:19:09.471637,6,4
2003-01-01T11:20:07.472309,1,9
2003-01-01T11:20:23.472494,2,0
2003-01-01T11:21:49.473489,7,8
2003-01-01T11:22:00.473617,3,5
2003-01-01T11:22:24.473894,5,3
2003-01-01T11:23:54.474936,0,8
2003-01-01T11:24:18.475214,5,9
2003-01-01T11:26:04.476441,1,2
2003-01-01T11:30:39.479624,6,0
2003-01-01T11:30:44.479681,7,6
2003-01-01T11:30:51.479762,9,2
2003-01-01T11:31:56.480515,0,4
2003-01-01T11:32:08.480654,0,1
2003-01-01T11:32:14.480723,1,9
2003-01-01T11:32:27.480874,6,1
2003-01-01T11:35:30.482992,0,2
2003-01-01T11:36:36.483756,0,5
2003-01-01T11:36:45.483860,5,5
2003-01-01T11:36:57.483999,7,6
2003-01-01T11:38:13.484878,9,2
2003-01-01T11:41:12.486950,9,9
2003-01-01T11:41:36.487228,3,7
2003-01-01T11:41:46.487344,0,5
2003-01-01T11:43:21.488443,1,2
2003-01-01T11:43:37.488628,3,9
2003-01-01T11:45:17.489786,6,0
2003-01-01T11:46:34.490677,6,6
2003-01-01T11:47:44.491487,7,9
2003-01-01T11:49:11.492494,3,7
2003-01-01T11:51:43.494253,6,8
2003-01-01T11:53:00.495145,6,0
2003-01-01T11:53:50.495723,4,0
2003-01-01T11:54:01.495851,2,5
2003-01-01T11:55:10.496649,6,1
2003-01-01T11:55:57.497193,4,6
2003-01-01T11:56:11.497355,1,6
2003-01-01T11:56:59.497911,6,2
2003-01-01T11:57:21.498165,1,3
2003-01-01T11:58:12.498756,9,6
2003-01-01T11:58:41.499091,1,2
2003-01-01T11:59:59.499994,0,6
2003-01-01T12:01:02.500723,3,9
2003-01-01T12:02:52.501997,1,4
2003-01-01T12:04:08.502876,9,6
2003-01-01T12:04:29.503119,1,3
2003-01-01T12:05:58.504149,4,3
2003-01-01T12:06:17.504369,3,6
2003-01-01T12:07:08.504960,7,2
2003-01-01T12:07:28.505191,9,7
2003-01-01T12:08:08.505654,0,7
2003-01-01T12:08:57.506221,8,5
2003-01-01T12:09:29.506592,4,3
2003-01-01T12:10:36.507367,6,6
2003-01-01T12:12:07.508420,9,3
2003-01-01T12:12:30.508686,8,1
2003-01-01T12:12:49.508906,6,1
2003-01-01T12:12:52.508941,7,5
2003-01-01T12:14:17.509925,9,0
2003-01-01T12:14:20.509960,8,6
2003-01-01T12:15:21.510666,9,8
2003-01-01T12:15:49.510990,3,8
2003-01-01T12:16:07.511198,2,0
2003-01-01T12:18:23.512772,5,1
2003-01-01T12:19:52.513802,6,6
2003-01-01T12:20:33.514277,3,2
2003-01-01T12:21:01.514601,1,7
2003-01-01T12:21:22.514844,2,0
2003-01-01T12:21:54.515214,5,9
2003-01-01T12:23:12.516117,8,7
2003-01-01T12:26:04.518108,7,2
2003-01-01T12:26:06.518131,2,9
2003-01-01T12:28:55.520087,8,2
2003-01-01T12:29:37.520573,5,9
2003-01-01T12:30:27.521152,6,9
2003-01-01T12:30:38.521279,3,1
2003-01-01T12:30:44.521349,2,9
2003-01-01T12:31:08.521626,1,7
2003-01-01T12:31:23.521800,1,3
2003-01-01T12:31:50.522113,6,0
2003-01-01T12:32:02.522251,4,8
2003-01-01T12:37:27.526013,6,0
2003-01-01T12:38:38.526835,9,2
2003-01-01T12:38:44.526904,5,5
2003-01-01T12:38:54.527020,6,2
2003-01-01T12:39:38.527529,0,6
2003-01-01T12:40:42.528270,5,8
2003-01-01T12:41:44.528988,2,3
2003-01-01T12:42:03.529208,2,2
2003-01-01T12:42:03.529208,7,0
2003-01-01T12:43:33.530249,1,2
2003-01-01T12:44:33.530944,7,2
2003-01-01T12:45:20.531488,0,2
2003-01-01T12:45:54.531881,1,9
2003-01-01T12:47:20.532877,8,5
2003-01-01T12:50:43.535226,1,9
2003-01-01T12:51:28.535747,3,1
2003-01-01T12:52:15.536291,7,9
2003-01-01T12:52:32.536488,5,6
2003-01-01T12:53:45.537333,1,8
